0,1,2,3,4,5,6,7,8,9,10
002,ΟΜOΝΟΙΑ,388,,,2025-05-26 07:52:45,2025-05-26 02:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 1,Boarding
002,ΠΑΛΛΗΝΗ,2,,,2025-05-26 07:52:45,2025-05-26 02:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 3,Boarding
002,ΠΑΝOΡΜΟΥ,170,,,2025-05-26 07:52:45,2025-05-26 02:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 3,Boarding
002,ΠΑΝΕΠΙΣΤΗΜΙΟ,223,,,2025-05-26 07:52:45,2025-05-26 02:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 2,Boarding
002,ΠΕΙΡΑΙΑΣ,327,,,2025-05-26 07:52:45,2025-05-26 02:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 1,Boarding
002,ΠΕΡΙΣΣOΣ,49,,,2025-05-26 07:52:45,2025-05-26 02:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 1,Boarding
002,ΠΕΡΙΣΤΕΡΙ,77,,,2025-05-26 07:52:45,2025-05-26 02:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 2,Boarding
002,ΠΕΤΡΑΛΩΝΑ,77,,,2025-05-26 07:52:45,2025-05-26 02:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 1,Boarding
002,ΠΕΥΚΑΚΙΑ,25,,,2025-05-26 07:52:45,2025-05-26 02:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 1,Boarding
002,ΣΕΠOΛΙΑ,59,,,2025-05-26 07:52:45,2025-05-26 02:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 2,Boarding
002,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,66,,,2025-05-26 07:52:45,2025-05-26 02:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 2,Boarding
002,ΣΥΓΓΡΟΥ ΦΙΞ,269,,,2025-05-26 07:52:45,2025-05-26 02:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 2,Boarding
002,ΣΥΝΤΑΓΜΑ,688,,,2025-05-26 07:52:45,2025-05-26 02:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 2,Boarding
002,ΤΑΥΡΟΣ,37,,,2025-05-26 07:52:45,2025-05-26 02:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 1,Boarding
002,ΦΑΛΗΡΟ,71,,,2025-05-26 07:52:45,2025-05-26 02:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 1,Boarding
002,ΧΑΛΑΝΔΡΙ,33,,,2025-05-26 07:52:45,2025-05-26 02:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 3,Boarding
002,ΧΟΛΑΡΓOΣ,54,,,2025-05-26 07:52:45,2025-05-26 02:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 3,Boarding
003,ΑΕΡΟΔΡΟΜΙΟ,72,,,2025-05-26 07:55:10,2025-05-26 02:00:00,2025-05-25,2025-05-26,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΔΟΥΚΙΣΣΗΣ ΠΛΑΚΕΝΤΙΑΣ,1,,,2025-05-26 07:55:10,2025-05-26 02:00:00,2025-05-25,2025-05-26,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΚΑΤΩ ΑΧΑΡΝΑΙ,1,,,2025-05-26 07:55:10,2025-05-26 02:00:00,2025-05-25,2025-05-26,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΚΗΦΙΣΙΑΣ,1,,,2025-05-26 07:55:10,2025-05-26 02:00:00,2025-05-25,2025-05-26,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΠΕΝΤΕΛΗΣ,1,,,2025-05-26 07:55:10,2025-05-26 02:00:00,2025-05-25,2025-05-26,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
004,TRAM,43,,,2025-05-26 07:53:58,2025-05-26 02:00:00,2025-05-25,2025-05-26,ΤΡΑΜ,Boarding
001,UKN,482,,,2025-05-26 07:51:31,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΟΣΥ,Boarding
002,ΑΓΙΑ ΒΑΡΒΑΡΑ,7,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 3,Boarding
002,ΑΓΙΑ ΜΑΡΙΝΑ,13,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 3,Boarding
002,ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ,3,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 3,Boarding
002,ΑΓΙΟΣ ΑΝΤΩΝΙΟΣ,9,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 2,Boarding
002,ΑΓΙΟΣ ΔΗΜΗΤΡΙΟΣ,22,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 2,Boarding
002,ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,24,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 1,Boarding
002,ΑΓΙΟΣ ΙΩΑΝΝΗΣ,13,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 2,Boarding
002,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,27,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 1,Boarding
002,ΑΙΓΑΛΕΩ,33,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 3,Boarding
002,ΑΚΡΟΠΟΛΗ,41,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 2,Boarding
002,ΑΛΙΜΟΣ,1,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 2,Boarding
002,ΑΜΠΕΛΟΚΗΠΟΙ,35,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 3,Boarding
002,ΑΝΘΟΥΠΟΛΗ,11,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 2,Boarding
002,ΑΝΩ ΠΑΤΗΣΙΑ,26,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 1,Boarding
002,ΑΡΓΥΡΟΥΠΟΛΗ,3,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 2,Boarding
002,ΑΤΤΙΚΗ,111,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 1,Boarding
002,ΒΙΚΤΩΡΙΑ,63,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 1,Boarding
002,ΔΑΦΝΗ,17,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 2,Boarding
002,ΔΗΜΟΤΙΚΟ ΘΕΑΤΡΟ,10,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 3,Boarding
002,ΔΟΥΚΙΣΣΗΣ ΠΛΑΚΕΝΤΙΑΣ,5,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 3,Boarding
002,ΕΘΝΙΚΗ ΑΜΥΝΑ,7,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 3,Boarding
002,ΕΙΡΗΝΗ,2,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 1,Boarding
002,ΕΛΑΙΩΝΑΣ,5,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 3,Boarding
002,ΕΛΛΗΝΙΚΟ,4,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 2,Boarding
002,ΕΥΑΓΓΕΛΙΣΜOΣ,45,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 3,Boarding
002,ΗΛΙΟΥΠΟΛΗ,5,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 2,Boarding
002,ΗΡΑΚΛΕΙΟ,31,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 1,Boarding
002,ΘΗΣΕΙΟ,51,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 1,Boarding
002,ΚΑΛΛΙΘΕΑ,31,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 1,Boarding
002,ΚΑΤ,5,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 1,Boarding
002,ΚΑΤΕΧΑΚΗ,8,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 3,Boarding
002,ΚΑΤΩ ΠΑΤΗΣΙΑ,28,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 1,Boarding
002,ΚΕΡΑΜΕΙΚΟΣ,46,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 3,Boarding
002,ΚΗΦΙΣΙΑ,52,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 1,Boarding
002,ΚΟΡΥΔΑΛΛΟΣ,26,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 3,Boarding
002,ΜΑΝΙΑΤΙΚΑ,5,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 3,Boarding
002,ΜΑΡΟΥΣΙ,31,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 1,Boarding
002,ΜΕΓΑΡΟ ΜΟΥΣΙΚΗΣ,39,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 3,Boarding
002,ΜΕΤΑΞΟΥΡΓΕΙΟ,21,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 2,Boarding
002,ΜΟΝΑΣΤΗΡΑΚΙ,321,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 3,Boarding
002,ΜΟΣΧΑΤΟ,19,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 1,Boarding
002,ΝΕΑ ΙΩΝΙΑ,12,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 1,Boarding
002,ΝΕΟΣ ΚΟΣΜΟΣ,25,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 2,Boarding
002,ΝΕΡΑΤΖΙΩΤΙΣΣΑ,36,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 1,Boarding
002,ΝΙΚΑΙΑ,9,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 3,Boarding
002,ΝΟΜΙΣΜΑΤΟΚΟΠΕΙΟ,2,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 3,Boarding
002,ΟΜOΝΟΙΑ,136,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 1,Boarding
002,ΠΑΝOΡΜΟΥ,25,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 3,Boarding
002,ΠΑΝΕΠΙΣΤΗΜΙΟ,70,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 2,Boarding
002,ΠΕΙΡΑΙΑΣ,50,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 3,Boarding
002,ΠΕΡΙΣΣOΣ,14,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 1,Boarding
002,ΠΕΡΙΣΤΕΡΙ,6,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 2,Boarding
002,ΠΕΤΡΑΛΩΝΑ,30,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 1,Boarding
002,ΠΕΥΚΑΚΙΑ,11,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 1,Boarding
002,ΣΕΠOΛΙΑ,17,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 2,Boarding
002,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,4,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 2,Boarding
002,ΣΥΓΓΡΟΥ ΦΙΞ,55,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 2,Boarding
002,ΣΥΝΤΑΓΜΑ,152,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 2,Boarding
002,ΤΑΥΡΟΣ,20,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 1,Boarding
002,ΦΑΛΗΡΟ,17,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 1,Boarding
002,ΧΑΛΑΝΔΡΙ,8,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 3,Boarding
002,ΧΟΛΑΡΓOΣ,13,,,2025-05-26 07:52:45,2025-05-26 03:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 3,Boarding
004,TRAM,24,,,2025-05-27 07:57:16,2025-05-26 03:00:00,2025-05-26,2025-05-27,ΤΡΑΜ,Boarding
001,UKN,443,,,2025-05-26 07:51:31,2025-05-26 04:00:00,2025-05-25,2025-05-26,ΟΣΥ,Boarding
002,ΑΓΙΟΣ ΔΗΜΗΤΡΙΟΣ,1,,,2025-05-26 07:52:45,2025-05-26 04:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 2,Boarding
002,ΚΟΡΥΔΑΛΛΟΣ,3,,,2025-05-26 07:52:45,2025-05-26 04:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 3,Boarding
002,ΜΑΡΟΥΣΙ,1,,,2025-05-26 07:52:45,2025-05-26 04:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 1,Boarding
002,ΟΜOΝΟΙΑ,4,,,2025-05-26 07:52:45,2025-05-26 04:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 2,Boarding
002,ΦΑΛΗΡΟ,6,,,2025-05-26 07:52:45,2025-05-26 04:00:00,2025-05-25,2025-05-26,ΓΡΑΜΜΉ 1,Boarding
004,TRAM,5,,,2025-05-27 07:57:16,2025-05-26 04:00:00,2025-05-26,2025-05-27,ΤΡΑΜ,Boarding
001,UKN,216,,,2025-05-26 07:51:31,2025-05-26 05:00:00,2025-05-25,2025-05-26,ΟΣΥ,Boarding
002,ΑΓΙΟΣ ΔΗΜΗΤΡΙΟΣ,2,,,2025-05-27 07:56:05,2025-05-26 05:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 2,Boarding
002,ΜΟΝΑΣΤΗΡΑΚΙ,2,,,2025-05-27 07:56:05,2025-05-26 05:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 3,Boarding
002,ΦΑΛΗΡΟ,2,,,2025-05-27 07:56:05,2025-05-26 05:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
001,UKN,207,,,2025-05-26 07:51:31,2025-05-26 06:00:00,2025-05-25,2025-05-26,ΟΣΥ,Boarding
001,UKN,487,,,2025-05-27 07:54:54,2025-05-26 07:00:00,2025-05-26,2025-05-27,ΟΣΥ,Boarding
002,ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,23,,,2025-05-27 07:56:05,2025-05-26 07:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
002,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,24,,,2025-05-27 07:56:05,2025-05-26 07:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
002,ΑΝΘΟΥΠΟΛΗ,2,,,2025-05-27 07:56:05,2025-05-26 07:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 2,Boarding
002,ΑΝΩ ΠΑΤΗΣΙΑ,18,,,2025-05-27 07:56:05,2025-05-26 07:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
002,ΑΤΤΙΚΗ,28,,,2025-05-27 07:56:05,2025-05-26 07:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
002,ΒΙΚΤΩΡΙΑ,10,,,2025-05-27 07:56:05,2025-05-26 07:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
002,ΔΗΜΟΤΙΚΟ ΘΕΑΤΡΟ,1,,,2025-05-27 07:56:05,2025-05-26 07:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 3,Boarding
002,ΔΟΥΚΙΣΣΗΣ ΠΛΑΚΕΝΤΙΑΣ,1,,,2025-05-27 07:56:05,2025-05-26 07:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 3,Boarding
002,ΕΙΡΗΝΗ,1,,,2025-05-27 07:56:05,2025-05-26 07:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
002,ΕΥΑΓΓΕΛΙΣΜOΣ,2,,,2025-05-27 07:56:05,2025-05-26 07:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 3,Boarding
002,ΗΡΑΚΛΕΙΟ,12,,,2025-05-27 07:56:05,2025-05-26 07:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
002,ΚΑΛΛΙΘΕΑ,7,,,2025-05-27 07:56:05,2025-05-26 07:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
002,ΚΑΤ,7,,,2025-05-27 07:56:05,2025-05-26 07:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
002,ΚΑΤΕΧΑΚΗ,1,,,2025-05-27 07:56:05,2025-05-26 07:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 3,Boarding
002,ΚΑΤΩ ΠΑΤΗΣΙΑ,41,,,2025-05-27 07:56:05,2025-05-26 07:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
002,ΚΗΦΙΣΙΑ,12,,,2025-05-27 07:56:05,2025-05-26 07:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
002,ΚΟΡΥΔΑΛΛΟΣ,1,,,2025-05-27 07:56:05,2025-05-26 07:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 3,Boarding
002,ΚΟΡΩΠΙ,1,,,2025-05-27 07:56:05,2025-05-26 07:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 3,Boarding
002,ΜΑΡΟΥΣΙ,3,,,2025-05-27 07:56:05,2025-05-26 07:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
002,ΜΟΣΧΑΤΟ,11,,,2025-05-27 07:56:05,2025-05-26 07:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
002,ΝΕΑ ΙΩΝΙΑ,3,,,2025-05-27 07:56:05,2025-05-26 07:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
002,ΝΕΡΑΤΖΙΩΤΙΣΣΑ,8,,,2025-05-27 07:56:05,2025-05-26 07:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
002,ΝΙΚΑΙΑ,1,,,2025-05-27 07:56:05,2025-05-26 07:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 3,Boarding
002,ΟΜOΝΟΙΑ,23,,,2025-05-27 07:56:05,2025-05-26 07:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 2,Boarding
002,ΠΑΙΑΝΙΑ - ΚΑΝΤΖΑ,1,,,2025-05-27 07:56:05,2025-05-26 07:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 3,Boarding
002,ΠΕΙΡΑΙΑΣ,28,,,2025-05-27 07:56:05,2025-05-26 07:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 3,Boarding
002,ΠΕΡΙΣΣOΣ,4,,,2025-05-27 07:56:05,2025-05-26 07:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
002,ΠΕΤΡΑΛΩΝΑ,5,,,2025-05-27 07:56:05,2025-05-26 07:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
002,ΠΕΥΚΑΚΙΑ,5,,,2025-05-27 07:56:05,2025-05-26 07:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
002,ΣΕΠOΛΙΑ,4,,,2025-05-27 07:56:05,2025-05-26 07:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 2,Boarding
002,ΤΑΥΡΟΣ,12,,,2025-05-27 07:56:05,2025-05-26 07:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
002,ΦΑΛΗΡΟ,7,,,2025-05-27 07:56:05,2025-05-26 07:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
003,ΑΓ. ΑΝΑΡΓΥΡΟΙ,8,,,2025-05-27 07:58:26,2025-05-26 07:00:00,2025-05-26,2025-05-27,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΑΘΗΝΑ,6,,,2025-05-27 07:58:26,2025-05-26 07:00:00,2025-05-26,2025-05-27,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΔΟΥΚΙΣΣΗΣ ΠΛΑΚΕΝΤΙΑΣ,5,,,2025-05-27 07:58:26,2025-05-26 07:00:00,2025-05-26,2025-05-27,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΚΗΦΙΣΙΑΣ,1,,,2025-05-27 07:58:26,2025-05-26 07:00:00,2025-05-26,2025-05-27,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΛΕΥΚΑ,1,,,2025-05-27 07:58:26,2025-05-26 07:00:00,2025-05-26,2025-05-27,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΝΕΡΑΤΖΙΩΤΙΣΣΑ,1,,,2025-05-27 07:58:26,2025-05-26 07:00:00,2025-05-26,2025-05-27,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΠΕΙΡΑΙΑΣ,3,,,2025-05-27 07:58:26,2025-05-26 07:00:00,2025-05-26,2025-05-27,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΠΕΝΤΕΛΗΣ,1,,,2025-05-27 07:58:26,2025-05-26 07:00:00,2025-05-26,2025-05-27,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΡΕΝΤΗΣ,6,,,2025-05-27 07:58:26,2025-05-26 07:00:00,2025-05-26,2025-05-27,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΡΟΥΦ,1,,,2025-05-27 07:58:26,2025-05-26 07:00:00,2025-05-26,2025-05-27,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΤΑΥΡΟΣ,1,,,2025-05-27 07:58:26,2025-05-26 07:00:00,2025-05-26,2025-05-27,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
004,TRAM,3,,,2025-05-27 07:57:16,2025-05-26 07:00:00,2025-05-26,2025-05-27,ΤΡΑΜ,Boarding
001,UKN,4394,,,2025-05-27 07:54:54,2025-05-26 08:00:00,2025-05-26,2025-05-27,ΟΣΥ,Boarding
002,ΑΓΙΑ ΒΑΡΒΑΡΑ,115,,,2025-05-27 07:56:05,2025-05-26 08:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 3,Boarding
002,ΑΓΙΑ ΜΑΡΙΝΑ,219,,,2025-05-27 07:56:05,2025-05-26 08:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 3,Boarding
002,ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ,40,,,2025-05-27 07:56:05,2025-05-26 08:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 3,Boarding
002,ΑΓΙΟΣ ΑΝΤΩΝΙΟΣ,292,,,2025-05-27 07:56:05,2025-05-26 08:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 2,Boarding
002,ΑΓΙΟΣ ΔΗΜΗΤΡΙΟΣ,110,,,2025-05-27 07:56:05,2025-05-26 08:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 2,Boarding
002,ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,155,,,2025-05-27 07:56:05,2025-05-26 08:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
002,ΑΓΙΟΣ ΙΩΑΝΝΗΣ,118,,,2025-05-27 07:56:05,2025-05-26 08:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 2,Boarding
002,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,391,,,2025-05-27 07:56:05,2025-05-26 08:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
002,ΑΕΡΟΔΡΟΜΙΟ,23,,,2025-05-27 07:56:05,2025-05-26 08:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 3,Boarding
002,ΑΙΓΑΛΕΩ,292,,,2025-05-27 07:56:05,2025-05-26 08:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 3,Boarding
002,ΑΚΡΟΠΟΛΗ,30,,,2025-05-27 07:56:05,2025-05-26 08:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 2,Boarding
